nominal,data,curs
10,30.01.2018,"88,9692"
10,27.01.2018,"88,3381"
10,26.01.2018,"88,3440"
10,25.01.2018,"88,2730"
10,24.01.2018,"88,1003"
10,23.01.2018,"88,4424"
10,20.01.2018,"88,3682"
10,19.01.2018,"88,3488"
10,18.01.2018,"87,9790"
10,17.01.2018,"87,6131"
10,16.01.2018,"87,4931"
10,13.01.2018,"87,5134"
10,12.01.2018,"87,5739"
10,11.01.2018,"87,2653"
10,10.01.2018,"87,4890"
10,30.12.2017,"88,4497"
10,29.12.2017,"88,1826"
10,28.12.2017,"87,6324"
10,27.12.2017,"88,2410"
10,26.12.2017,"88,9987"
10,23.12.2017,"88,7652"
10,22.12.2017,"88,9153"
10,21.12.2017,"89,2451"
10,20.12.2017,"88,7061"
10,19.12.2017,"88,7193"
10,16.12.2017,"89,1324"
10,15.12.2017,"88,8361"
10,14.12.2017,"89,3423"
10,13.12.2017,"88,8615"
10,12.12.2017,"89,5191"
10,09.12.2017,"89,5783"
10,08.12.2017,"89,6382"
10,07.12.2017,"89,0839"
10,06.12.2017,"88,7531"
10,05.12.2017,"89,1293"
10,02.12.2017,"88,5780"
10,01.12.2017,"88,6174"
10,30.11.2017,"88,4072"
10,29.11.2017,"88,5749"
10,28.11.2017,"88,3311"
10,25.11.2017,"88,6349"
10,24.11.2017,"88,8024"
10,23.11.2017,"89,1829"
10,22.11.2017,"89,6298"
10,21.11.2017,"89,4036"
10,18.11.2017,"89,8702"
10,17.11.2017,"90,4455"
10,16.11.2017,"90,8733"
10,15.11.2017,"89,7470"
10,14.11.2017,"89,0924"
10,11.11.2017,"89,2823"
10,10.11.2017,"89,2602"
10,09.11.2017,"89,3056"
10,08.11.2017,"88,1432"
10,04.11.2017,"88,1451"
10,03.11.2017,"87,9212"
10,02.11.2017,"87,9056"
10,01.11.2017,"87,6881"
10,31.10.2017,"87,0629"
10,28.10.2017,"87,3026"
10,27.10.2017,"87,0547"
10,26.10.2017,"86,7668"
10,25.10.2017,"86,8123"
10,24.10.2017,"86,5717"
10,21.10.2017,"86,8837"
10,20.10.2017,"86,8531"
10,19.10.2017,"86,5085"
10,18.10.2017,"86,6753"
10,17.10.2017,"86,6043"
10,14.10.2017,"87,4681"
10,13.10.2017,"87,5503"
10,12.10.2017,"87,9670"
10,11.10.2017,"88,1913"
10,10.10.2017,"87,9630"
10,07.10.2017,"86,8146"
10,06.10.2017,"86,5439"
10,05.10.2017,"86,8476"
10,04.10.2017,"87,0795"
10,03.10.2017,"86,8930"
10,30.09.2017,"87,3656"
10,29.09.2017,"87,6194"
10,28.09.2017,"87,4161"
10,27.09.2017,"86,7380"
10,26.09.2017,"86,9564"
10,23.09.2017,"87,4533"
10,22.09.2017,"88,2880"
10,21.09.2017,"88,4118"
10,20.09.2017,"88,2190"
10,19.09.2017,"87,8070"
10,16.09.2017,"87,9208"
10,15.09.2017,"88,1294"
10,14.09.2017,"88,3001"
10,13.09.2017,"87,6344"
10,12.09.2017,"87,6200"
10,09.09.2017,"88,1918"
10,08.09.2017,"87,9297"
10,07.09.2017,"87,8660"
10,06.09.2017,"88,3035"
10,05.09.2017,"88,6236"
10,02.09.2017,"88,3837"
10,01.09.2017,"88,7428"
10,31.08.2017,"89,0802"
10,30.08.2017,"88,7467"
10,29.08.2017,"88,2741"
10,26.08.2017,"88,7489"
10,25.08.2017,"88,7930"
10,24.08.2017,"88,7323"
10,23.08.2017,"88,6494"
10,22.08.2017,"88,6657"
10,19.08.2017,"88,8760"
10,18.08.2017,"88,7878"
10,17.08.2017,"89,0955"
10,16.08.2017,"89,7427"
10,15.08.2017,"89,6685"
10,12.08.2017,"90,2751"
10,11.08.2017,"89,9725"
10,10.08.2017,"89,7783"
10,09.08.2017,"89,4858"
10,08.08.2017,"89,3984"
10,05.08.2017,"89,8007"
10,04.08.2017,"90,3552"
10,03.08.2017,"90,1007"
10,02.08.2017,"89,0663"
10,01.08.2017,"89,2590"
10,29.07.2017,"88,2951"
10,28.07.2017,"88,1732"
10,27.07.2017,"88,6928"
10,26.07.2017,"88,6056"
10,25.07.2017,"88,3745"
10,22.07.2017,"87,0816"
10,21.07.2017,"87,2991"
10,20.07.2017,"87,6929"
10,19.07.2017,"87,8483"
10,18.07.2017,"87,2488"
10,15.07.2017,"88,2700"
10,14.07.2017,"88,7494"
10,13.07.2017,"89,3178"
10,12.07.2017,"89,3191"
10,11.07.2017,"88,6551"
10,08.07.2017,"88,7942"
10,07.07.2017,"88,5439"
10,06.07.2017,"87,6273"
10,05.07.2017,"87,1073"
10,04.07.2017,"86,8476"
10,01.07.2017,"87,5954"
10,30.06.2017,"87,1712"
10,29.06.2017,"87,5739"
10,28.06.2017,"86,4649"
10,27.06.2017,"86,2871"
10,24.06.2017,"87,2323"
10,23.06.2017,"88,0518"
10,22.06.2017,"87,8580"
10,21.06.2017,"85,8081"
10,20.06.2017,"85,0180"
10,17.06.2017,"84,7435"
10,16.06.2017,"84,5071"
10,15.06.2017,"83,9026"
10,14.06.2017,"83,7115"
10,10.06.2017,"83,8388"
10,09.06.2017,"83,8802"
10,08.06.2017,"83,2908"
10,07.06.2017,"83,3893"
10,06.06.2017,"83,2442"
10,03.06.2017,"83,1672"
10,02.06.2017,"83,0747"
10,01.06.2017,"83,1038"
10,31.05.2017,"82,4389"
10,30.05.2017,"82,7216"
10,27.05.2017,"82,7202"
10,26.05.2017,"81,6468"
10,25.05.2017,"81,6670"
10,24.05.2017,"82,0854"
10,23.05.2017,"81,9738"
10,20.05.2017,"82,9310"
10,19.05.2017,"83,4059"
10,18.05.2017,"82,3332"
10,17.05.2017,"81,6538"
10,16.05.2017,"81,9488"
10,13.05.2017,"82,8092"
10,12.05.2017,"82,7290"
10,11.05.2017,"84,1347"
10,06.05.2017,"84,8392"
10,05.05.2017,"83,4755"
10,04.05.2017,"82,8415"
10,03.05.2017,"82,5759"
10,29.04.2017,"82,6140"
10,28.04.2017,"82,6597"
10,27.04.2017,"81,7233"
10,26.04.2017,"81,1009"
10,25.04.2017,"81,4386"
10,22.04.2017,"81,6879"
10,21.04.2017,"81,9567"
10,20.04.2017,"81,5648"
10,19.04.2017,"81,3050"
10,18.04.2017,"81,6704"
10,15.04.2017,"81,7474"
10,14.04.2017,"82,2367"
10,13.04.2017,"82,3452"
10,12.04.2017,"82,5091"
10,11.04.2017,"83,1071"
10,08.04.2017,"82,5025"
10,07.04.2017,"81,7879"
10,06.04.2017,"81,0504"
10,05.04.2017,"82,1177"
10,04.04.2017,"81,5141"
10,01.04.2017,"81,2035"
10,31.03.2017,"81,8233"
10,30.03.2017,"82,7600"
10,29.03.2017,"82,6891"
10,28.03.2017,"82,9249"
10,25.03.2017,"83,3704"
10,24.03.2017,"83,5250"
10,23.03.2017,"83,6930"
10,22.03.2017,"82,9790"
10,21.03.2017,"82,9720"
10,18.03.2017,"83,8632"
10,17.03.2017,"84,4442"
10,16.03.2017,"85,5294"
10,15.03.2017,"85,2774"
10,14.03.2017,"85,5842"
10,11.03.2017,"85,6250"
10,10.03.2017,"85,1475"
10,08.03.2017,"84,4575"
10,07.03.2017,"84,6384"
10,04.03.2017,"85,4027"
10,03.03.2017,"84,8676"
10,02.03.2017,"84,8573"
10,01.03.2017,"84,3879"
10,28.02.2017,"84,3175"
10,23.02.2017,"83,5629"
10,22.02.2017,"84,0620"
10,21.02.2017,"84,4601"
10,18.02.2017,"83,8889"
10,17.02.2017,"83,3222"
10,16.02.2017,"82,6639"
10,15.02.2017,"84,0877"
10,14.02.2017,"84,4107"
10,11.02.2017,"85,5030"
10,10.02.2017,"85,9499"
10,09.02.2017,"86,5089"
10,08.02.2017,"86,0393"
10,07.02.2017,"85,5363"
10,04.02.2017,"86,3021"
10,03.02.2017,"87,1671"
10,02.02.2017,"87,6381"
10,01.02.2017,"87,3114"
10,31.01.2017,"87,4229"
10,28.01.2017,"87,6522"
10,27.01.2017,"86,6897"
10,26.01.2017,"85,9760"
10,25.01.2017,"86,3483"
10,24.01.2017,"86,7827"
10,21.01.2017,"86,7620"
10,20.01.2017,"86,3178"
10,19.01.2017,"86,6249"
10,18.01.2017,"86,4386"
10,17.01.2017,"86,4153"
10,14.01.2017,"86,0647"
10,13.01.2017,"86,2150"
10,12.01.2017,"86,8556"
10,11.01.2017,"86,5939"
10,10.01.2017,"86,3716"
10,31.12.2016,"87,2824"
10,30.12.2016,"86,6689"
10,29.12.2016,"87,2315"
10,28.12.2016,"87,5703"
10,27.12.2016,"87,6430"
10,24.12.2016,"87,5630"
10,23.12.2016,"87,6158"
10,22.12.2016,"87,9092"
10,21.12.2016,"88,9072"
10,20.12.2016,"88,9737"
10,17.12.2016,"88,7961"
10,16.12.2016,"88,8702"
10,15.12.2016,"88,0610"
10,14.12.2016,"88,4853"
10,13.12.2016,"89,0521"
10,10.12.2016,"91,7379"
10,09.12.2016,"92,1421"
10,08.12.2016,"92,8297"
10,07.12.2016,"92,8902"
10,06.12.2016,"92,8362"
10,03.12.2016,"93,2155"
10,02.12.2016,"92,3618"
10,01.12.2016,"94,7321"
10,30.11.2016,"94,2419"
10,29.11.2016,"94,0502"
10,26.11.2016,"93,4453"
10,25.11.2016,"93,4145"
10,24.11.2016,"92,8658"
10,23.11.2016,"92,3728"
10,22.11.2016,"93,3347"
10,19.11.2016,"94,4716"
10,18.11.2016,"94,4884"
10,17.11.2016,"93,9539"
10,16.11.2016,"95,6711"
10,15.11.2016,"96,2768"
10,12.11.2016,"95,6874"
10,11.11.2016,"93,3647"
10,10.11.2016,"94,3401"
10,09.11.2016,"94,0079"
10,08.11.2016,"94,3199"
10,04.11.2016,"93,9288"
10,03.11.2016,"93,7977"
10,02.11.2016,"93,2920"
10,01.11.2016,"93,3705"
10,29.10.2016,"92,7824"
10,28.10.2016,"93,0094"
10,27.10.2016,"91,9791"
10,26.10.2016,"91,5486"
10,25.10.2016,"91,9017"
10,22.10.2016,"92,3856"
10,21.10.2016,"92,6186"
10,20.10.2016,"92,8671"
10,19.10.2016,"93,3197"
10,18.10.2016,"93,7014"
10,15.10.2016,"93,6691"
10,14.10.2016,"94,1339"
10,13.10.2016,"93,2247"
10,12.10.2016,"92,6218"
10,11.10.2016,"93,0809"
10,08.10.2016,"93,3855"
10,07.10.2016,"93,5158"
10,06.10.2016,"93,6182"
10,05.10.2016,"93,5792"
10,04.10.2016,"93,7522"
10,01.10.2016,"95,0422"
10,30.09.2016,"94,6983"
10,29.09.2016,"95,8583"
10,28.09.2016,"95,5133"
10,27.09.2016,"96,1793"
10,24.09.2016,"95,7499"
10,23.09.2016,"95,6521"
10,22.09.2016,"96,5965"
10,21.09.2016,"97,0595"
10,20.09.2016,"97,3156"
10,17.09.2016,"97,3926"
10,16.09.2016,"97,7268"
10,15.09.2016,"97,3972"
10,14.09.2016,"97,0198"
10,13.09.2016,"97,3890"
10,10.09.2016,"96,0533"
10,09.09.2016,"96,0022"
10,08.09.2016,"96,6034"
10,07.09.2016,"97,0474"
10,06.09.2016,"97,0239"
10,03.09.2016,"98,6069"
10,02.09.2016,"97,6910"
10,01.09.2016,"97,7127"
10,31.08.2016,"97,1694"
10,30.08.2016,"97,4369"
10,27.08.2016,"97,0890"
10,26.08.2016,"97,6072"
10,25.08.2016,"97,4441"
10,24.08.2016,"97,5090"
10,23.08.2016,"96,4487"
10,20.08.2016,"96,1447"
10,19.08.2016,"95,8083"
10,18.08.2016,"96,5107"
10,17.08.2016,"96,5013"
10,16.08.2016,"96,6851"
10,13.08.2016,"96,8163"
10,12.08.2016,"97,8011"
10,11.08.2016,"97,5669"
10,10.08.2016,"97,2467"
10,09.08.2016,"97,6838"
10,06.08.2016,"98,6558"
1,05.08.2016,"10,0009"
1,04.08.2016,"10,0656"
1,03.08.2016,"10,0737"
10,02.08.2016,"99,3422"
1,30.07.2016,"10,0753"
10,29.07.2016,"99,3113"
10,28.07.2016,"98,8795"
10,27.07.2016,"98,4674"
10,26.07.2016,"97,1920"
10,23.07.2016,"96,8906"
10,22.07.2016,"95,4537"
10,21.07.2016,"94,9717"
10,20.07.2016,"94,1597"
10,19.07.2016,"94,2176"
10,16.07.2016,"94,5598"
10,15.07.2016,"95,0717"
10,14.07.2016,"95,4128"
10,13.07.2016,"95,5972"
10,12.07.2016,"95,9993"
10,09.07.2016,"96,0615"
10,08.07.2016,"95,8330"
10,07.07.2016,"96,6060"
10,06.07.2016,"96,3633"
10,05.07.2016,"95,5691"
10,02.07.2016,"96,1440"
10,01.07.2016,"96,5975"
10,30.06.2016,"96,6947"
10,29.06.2016,"97,4843"
10,28.06.2016,"98,0023"
10,25.06.2016,"99,0802"
10,24.06.2016,"97,7764"
10,23.06.2016,"96,8140"
10,22.06.2016,"97,5545"
10,21.06.2016,"97,5056"
10,18.06.2016,"99,2941"
1,17.06.2016,"10,0030"
1,16.06.2016,"10,0059"
1,15.06.2016,"10,0189"
10,11.06.2016,"98,6097"
10,10.06.2016,"97,1353"
10,09.06.2016,"98,4380"
10,08.06.2016,"99,2223"
1,07.06.2016,"10,0212"
1,04.06.2016,"10,1517"
1,03.06.2016,"10,1450"
1,02.06.2016,"10,1187"
1,01.06.2016,"10,0228"
1,31.05.2016,"10,0394"
1,28.05.2016,"10,0677"
10,27.05.2016,"99,3785"
1,26.05.2016,"10,0405"
1,25.05.2016,"10,2270"
1,24.05.2016,"10,2333"
1,21.05.2016,"10,1425"
1,20.05.2016,"10,1177"
10,19.05.2016,"99,5564"
10,18.05.2016,"98,9142"
10,17.05.2016,"99,5055"
10,14.05.2016,"99,5792"
10,13.05.2016,"99,7355"
1,12.05.2016,"10,1721"
1,11.05.2016,"10,1806"
1,07.05.2016,"10,1794"
1,06.05.2016,"10,1285"
1,05.05.2016,"10,1812"
10,30.04.2016,"99,2263"
1,29.04.2016,"10,0468"
1,28.04.2016,"10,0362"
1,27.04.2016,"10,2348"
1,26.04.2016,"10,2531"
1,23.04.2016,"10,1985"
1,22.04.2016,"10,0356"
1,21.04.2016,"10,2084"
1,20.04.2016,"10,1422"
1,19.04.2016,"10,5357"
1,16.04.2016,"10,1893"
1,15.04.2016,"10,2491"
1,14.04.2016,"10,1689"
1,13.04.2016,"10,2691"
1,12.04.2016,"10,3745"
1,09.04.2016,"10,4195"
1,08.04.2016,"10,4730"
1,07.04.2016,"10,5719"
1,06.04.2016,"10,6420"
1,05.04.2016,"10,6003"
1,02.04.2016,"10,3856"
1,01.04.2016,"10,4916"
1,31.03.2016,"10,4368"
1,30.03.2016,"10,5587"
1,29.03.2016,"10,4024"
1,26.03.2016,"10,5043"
1,25.03.2016,"10,5806"
1,24.03.2016,"10,4108"
1,23.03.2016,"10,4363"
1,22.03.2016,"10,6099"
1,19.03.2016,"10,5656"
1,18.03.2016,"10,5589"
1,17.03.2016,"10,8918"
1,16.03.2016,"10,8348"
1,15.03.2016,"10,8011"
1,12.03.2016,"10,8182"
1,11.03.2016,"10,9103"
1,10.03.2016,"11,1095"
1,05.03.2016,"11,2232"
1,04.03.2016,"11,2821"
1,03.03.2016,"11,2380"
1,02.03.2016,"11,3111"
1,01.03.2016,"11,5928"
1,27.02.2016,"11,4870"
1,26.02.2016,"11,6916"
1,25.02.2016,"11,6936"
1,21.02.2016,"11,8258"
1,20.02.2016,"11,7124"
1,19.02.2016,"11,5766"
1,18.02.2016,"11,9298"
1,17.02.2016,"11,7037"
1,16.02.2016,"11,9769"
1,13.02.2016,"12,0925"
1,12.02.2016,"12,0346"
1,11.02.2016,"12,0277"
1,10.02.2016,"11,9686"
1,09.02.2016,"11,6919"
1,06.02.2016,"11,7727"
1,05.02.2016,"11,6234"
1,04.02.2016,"12,0464"
1,03.02.2016,"11,8438"
1,02.02.2016,"11,6015"
1,30.01.2016,"11,4277"
1,29.01.2016,"11,7660"
1,28.01.2016,"12,0107"
1,27.01.2016,"12,4380"
1,26.01.2016,"11,8241"
1,23.01.2016,"12,2456"
1,22.01.2016,"12,7050"
1,21.01.2016,"12,0769"
1,20.01.2016,"11,9305"
1,19.01.2016,"11,9569"
1,16.01.2016,"11,6237"
1,15.01.2016,"11,6150"
1,14.01.2016,"11,6218"
1,13.01.2016,"11,6506"
1,12.01.2016,"11,5399"
1,01.01.2016,"11,2304"
1,31.12.2015,"11,2298"
1,30.12.2015,"11,1801"
1,29.12.2015,"10,9112"
1,26.12.2015,"10,8503"
1,25.12.2015,"10,7333"
1,24.12.2015,"10,9506"
1,23.12.2015,"10,9779"
1,22.12.2015,"10,9957"
1,19.12.2015,"11,0044"
1,18.12.2015,"10,8857"
1,17.12.2015,"10,8771"
1,16.12.2015,"10,9609"
1,15.12.2015,"10,8717"
1,12.12.2015,"10,7161"
1,11.12.2015,"10,7504"
1,10.12.2015,"10,7652"
1,09.12.2015,"10,7983"
1,08.12.2015,"10,6915"
1,05.12.2015,"10,5693"
1,04.12.2015,"10,5922"
1,03.12.2015,"10,4301"
1,02.12.2015,"10,3550"
1,01.12.2015,"10,4306"
1,28.11.2015,"10,3590"
1,27.11.2015,"10,2799"
1,26.11.2015,"10,2481"
1,25.11.2015,"10,2706"
1,24.11.2015,"10,2667"
1,21.11.2015,"10,1600"
1,20.11.2015,"10,1705"
1,19.11.2015,"10,1461"
1,18.11.2015,"10,2662"
1,17.11.2015,"10,4339"
1,14.11.2015,"10,4546"
1,13.11.2015,"10,2770"
1,12.11.2015,"10,1420"
1,11.11.2015,"10,1199"
1,10.11.2015,"10,1620"
1,07.11.2015,"10,0236"
10,06.11.2015,"99,8804"
1,04.11.2015,"10,0773"
1,03.11.2015,"10,0671"
1,31.10.2015,"10,1890"
1,30.10.2015,"10,0951"
1,29.10.2015,"10,2722"
10,28.10.2015,"99,9628"
10,27.10.2015,"98,3940"
10,24.10.2015,"97,5146"
10,23.10.2015,"98,7540"
10,22.10.2015,"98,6391"
10,21.10.2015,"97,9207"
10,20.10.2015,"96,6007"
10,17.10.2015,"96,5792"
10,16.10.2015,"98,0781"
10,15.10.2015,"99,4358"
10,14.10.2015,"98,1369"
10,13.10.2015,"96,7007"
10,10.10.2015,"96,6033"
10,09.10.2015,"98,0625"
10,08.10.2015,"98,6550"
1,07.10.2015,"10,2415"
1,06.10.2015,"10,3247"
1,03.10.2015,"10,3745"
1,02.10.2015,"10,2317"
1,01.10.2015,"10,3424"
1,30.09.2015,"10,4082"
1,29.09.2015,"10,2911"
1,26.09.2015,"10,3024"
1,25.09.2015,"10,4208"
1,24.09.2015,"10,3449"
1,23.09.2015,"10,3784"
1,22.09.2015,"10,3852"
1,19.09.2015,"10,3147"
1,18.09.2015,"10,2677"
1,17.09.2015,"10,3484"
1,16.09.2015,"10,5429"
1,15.09.2015,"10,6717"
1,12.09.2015,"10,6685"
1,11.09.2015,"10,7369"
1,10.09.2015,"10,6019"
1,09.09.2015,"10,8038"
1,08.09.2015,"10,7583"
1,05.09.2015,"10,6492"
1,04.09.2015,"10,5430"
1,03.09.2015,"10,4872"
1,02.09.2015,"10,2681"
1,01.09.2015,"10,4586"
1,29.08.2015,"10,4042"
1,28.08.2015,"10,5298"
1,27.08.2015,"10,8134"
1,26.08.2015,"10,9061"
1,25.08.2015,"11,0459"
1,22.08.2015,"10,6625"
1,21.08.2015,"10,4805"
1,20.08.2015,"10,2762"
1,19.08.2015,"10,2962"
1,18.08.2015,"10,2429"
1,15.08.2015,"10,1595"
1,14.08.2015,"10,0025"
1,13.08.2015,"10,1861"
10,12.08.2015,"99,9238"
1,11.08.2015,"10,3866"
1,08.08.2015,"10,2807"
1,07.08.2015,"10,2846"
1,06.08.2015,"10,0999"
1,05.08.2015,"10,1322"
1,04.08.2015,"10,0597"
10,01.08.2015,"97,1815"
10,31.07.2015,"94,9975"
10,30.07.2015,"96,2579"
10,29.07.2015,"96,9870"
10,28.07.2015,"94,6625"
10,25.07.2015,"93,4640"
10,24.07.2015,"92,3681"
10,23.07.2015,"91,8322"
10,22.07.2015,"91,7989"
10,21.07.2015,"91,5239"
10,18.07.2015,"91,5423"
10,17.07.2015,"91,7150"
10,16.07.2015,"91,2585"
10,15.07.2015,"91,7673"
10,14.07.2015,"91,1795"
10,11.07.2015,"91,2654"
10,10.07.2015,"91,7735"
10,09.07.2015,"92,1494"
10,08.07.2015,"92,1419"
10,07.07.2015,"90,8510"
10,04.07.2015,"89,6058"
10,03.07.2015,"89,7018"
10,02.07.2015,"89,4566"
10,01.07.2015,"90,0550"
10,30.06.2015,"89,4279"
10,27.06.2015,"88,2793"
10,26.06.2015,"87,9382"
10,25.06.2015,"87,1159"
10,24.06.2015,"87,3366"
10,23.06.2015,"86,2499"
10,20.06.2015,"86,6438"
10,19.06.2015,"85,9027"
10,18.06.2015,"86,8023"
10,17.06.2015,"87,0420"
10,16.06.2015,"89,0111"
10,12.06.2015,"87,8543"
10,11.06.2015,"88,3412"
10,10.06.2015,"90,0960"
10,09.06.2015,"90,3097"
10,06.06.2015,"90,6803"
10,05.06.2015,"88,6877"
10,04.06.2015,"85,6080"
10,03.06.2015,"86,2207"
10,02.06.2015,"85,2011"
10,30.05.2015,"85,4629"
10,29.05.2015,"84,3181"
10,28.05.2015,"82,2695"
10,27.05.2015,"81,1166"
10,26.05.2015,"80,3968"
10,23.05.2015,"80,3442"
10,22.05.2015,"80,5584"
10,21.05.2015,"80,2603"
10,20.05.2015,"79,2307"
10,19.05.2015,"79,3280"
10,16.05.2015,"80,5805"
10,15.05.2015,"80,7505"
10,14.05.2015,"79,8398"
10,13.05.2015,"81,9990"
10,09.05.2015,"81,7353"
10,08.05.2015,"81,1366"
10,07.05.2015,"80,6090"
10,06.05.2015,"83,3963"
10,01.05.2015,"82,4394"
10,30.04.2015,"83,4012"
10,29.04.2015,"84,2880"
10,28.04.2015,"82,7476"
10,25.04.2015,"81,1121"
10,24.04.2015,"83,2531"
10,23.04.2015,"86,6110"
10,22.04.2015,"87,0304"
10,21.04.2015,"83,0818"
10,18.04.2015,"81,5308"
10,17.04.2015,"80,1635"
10,16.04.2015,"81,3887"
10,15.04.2015,"83,6726"
10,14.04.2015,"84,3299"
10,11.04.2015,"82,2520"
10,10.04.2015,"84,6652"
10,09.04.2015,"87,0982"
10,08.04.2015,"89,2738"
10,07.04.2015,"91,2507"
10,04.04.2015,"91,6205"
10,03.04.2015,"91,9642"
10,02.04.2015,"94,1445"
10,01.04.2015,"92,9884"
10,31.03.2015,"94,1788"
10,28.03.2015,"92,8728"
10,27.03.2015,"90,8444"
10,26.03.2015,"92,3675"
10,25.03.2015,"94,7064"
10,24.03.2015,"95,6556"
10,21.03.2015,"96,7558"
10,20.03.2015,"96,5651"
10,19.03.2015,"98,4819"
10,18.03.2015,"98,8063"
10,17.03.2015,"99,2458"
10,14.03.2015,"97,9672"
10,13.03.2015,"97,3405"
1,12.03.2015,"10,0094"
10,11.03.2015,"96,8794"
10,07.03.2015,"95,7908"
10,06.03.2015,"98,6973"
10,05.03.2015,"98,6708"
10,04.03.2015,"99,3942"
10,03.03.2015,"99,1962"
10,28.02.2015,"97,7284"
10,27.02.2015,"96,9916"
10,26.02.2015,"99,9866"
1,25.02.2015,"10,1530"
10,21.02.2015,"98,6771"
10,20.02.2015,"99,3281"
10,19.02.2015,"99,7588"
1,18.02.2015,"10,0459"
1,17.02.2015,"10,0272"
1,14.02.2015,"10,4300"
1,13.02.2015,"10,5835"
1,12.02.2015,"10,5821"
1,11.02.2015,"10,4856"
1,10.02.2015,"10,5298"
1,07.02.2015,"10,5760"
1,06.02.2015,"10,9752"
1,05.02.2015,"10,4754"
1,04.02.2015,"10,8298"
1,03.02.2015,"11,1288"
1,31.01.2015,"11,0264"
1,30.01.2015,"11,0025"
1,29.01.2015,"10,7481"
1,28.01.2015,"10,8617"
1,27.01.2015,"10,4876"
1,24.01.2015,"10,1782"
1,23.01.2015,"10,5334"
1,22.01.2015,"10,5538"
1,21.01.2015,"10,4584"
1,20.01.2015,"10,4447"
1,17.01.2015,"10,4995"
1,16.01.2015,"10,4770"
1,15.01.2015,"10,6679"
1,14.01.2015,"10,4620"
1,13.01.2015,"10,1132"
10,01.01.2015,"90,6167"
10,31.12.2014,"90,7072"
10,30.12.2014,"91,0787"
10,27.12.2014,"83,7669"
10,26.12.2014,"84,8767"
10,25.12.2014,"87,6616"
10,24.12.2014,"87,6423"
10,23.12.2014,"90,7855"
10,20.12.2014,"97,5493"
10,19.12.2014,"95,8940"
1,18.12.2014,"10,9384"
10,17.12.2014,"98,7919"
10,16.12.2014,"94,2449"
10,13.12.2014,"91,9554"
10,12.12.2014,"88,5332"
10,11.12.2014,"87,8761"
10,10.12.2014,"87,6445"
10,09.12.2014,"86,3621"
10,06.12.2014,"86,3516"
10,05.12.2014,"85,6090"
10,04.12.2014,"88,4219"
10,03.12.2014,"82,5466"
10,02.12.2014,"84,2223"
10,29.11.2014,"80,2832"
10,28.11.2014,"77,6383"
10,27.11.2014,"75,6258"
10,26.11.2014,"73,2911"
10,25.11.2014,"72,9080"
10,22.11.2014,"74,7610"
10,21.11.2014,"76,2625"
10,20.11.2014,"76,8429"
10,19.11.2014,"76,7467"
10,18.11.2014,"77,2870"
10,15.11.2014,"77,3154"
10,14.11.2014,"75,3021"
10,13.11.2014,"75,6352"
10,12.11.2014,"75,0249"
10,11.11.2014,"74,9842"
10,08.11.2014,"78,1940"
10,07.11.2014,"73,9278"
10,06.11.2014,"72,6108"
10,01.11.2014,"68,6450"
10,31.10.2014,"70,9567"
10,30.10.2014,"69,7986"
10,29.10.2014,"69,3428"
10,28.10.2014,"68,5800"
10,25.10.2014,"68,3339"
10,24.10.2014,"67,8102"
10,23.10.2014,"66,9627"
10,22.10.2014,"67,0633"
10,21.10.2014,"66,7704"
10,18.10.2014,"66,9980"
10,17.10.2014,"66,5377"
10,16.10.2014,"66,8391"
10,15.10.2014,"66,1818"
10,14.10.2014,"65,8133"
10,11.10.2014,"65,5845"
10,10.10.2014,"65,1968"
10,09.10.2014,"65,1373"
10,08.10.2014,"64,7364"
10,07.10.2014,"65,1279"
10,04.10.2014,"64,6653"
10,03.10.2014,"64,4252"
10,02.10.2014,"64,6093"
10,01.10.2014,"64,0957"
10,30.09.2014,"64,1267"
10,27.09.2014,"63,1306"
10,26.09.2014,"62,4054"
10,25.09.2014,"62,5568"
10,24.09.2014,"62,9810"
10,23.09.2014,"62,8494"
10,20.09.2014,"62,5809"
10,19.09.2014,"62,5391"
10,18.09.2014,"62,4886"
10,17.09.2014,"62,9393"
10,16.09.2014,"61,8445"
10,13.09.2014,"61,3985"
10,12.09.2014,"60,9600"
10,11.09.2014,"60,6469"
10,10.09.2014,"60,3562"
10,09.09.2014,"60,3967"
10,06.09.2014,"60,1383"
10,05.09.2014,"59,9664"
10,04.09.2014,"60,7493"
10,03.09.2014,"60,7769"
10,02.09.2014,"60,7511"
10,30.08.2014,"60,1002"
10,29.08.2014,"59,1137"
10,28.08.2014,"58,7991"
10,27.08.2014,"58,7259"
10,26.08.2014,"58,7128"
10,23.08.2014,"58,4982"
10,22.08.2014,"59,0635"
10,21.08.2014,"58,9747"
10,20.08.2014,"58,8149"
10,19.08.2014,"58,6349"
10,16.08.2014,"58,5512"
10,15.08.2014,"58,5618"
10,14.08.2014,"58,7899"
10,13.08.2014,"58,6146"
10,12.08.2014,"58,5748"
10,09.08.2014,"59,1898"
10,08.08.2014,"58,8324"
10,07.08.2014,"58,5596"
10,06.08.2014,"57,9905"
10,05.08.2014,"57,7068"
10,02.08.2014,"57,8381"
10,01.08.2014,"57,4296"
10,31.07.2014,"57,8352"
10,30.07.2014,"57,6507"
10,29.07.2014,"57,1161"
10,26.07.2014,"56,6055"
10,25.07.2014,"56,6506"
10,24.07.2014,"56,1272"
10,23.07.2014,"56,4685"
10,22.07.2014,"56,5275"
10,19.07.2014,"56,6903"
10,18.07.2014,"56,1097"
